chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr9	127769657	127772393	genic|chr9:127769657-127772393	FPGS	127794597	cd4_normal_scale	0.028149
chr9	127769657	127772393	genic|chr9:127769657-127772393	AL162586.1	127816066	cd4_normal_scale	0.021803
chr9	127776257	127778099	genic|chr9:127776257-127778099	SH2D3C	127778710	cd4_normal_scale	0.086692
chr9	127782952	127783452	intergenic|chr9:127782952-127783452	SH2D3C	127778710	cd4_normal_scale	0.028173
chr9	127782952	127783452	intergenic|chr9:127782952-127783452	CDK9	127785679	cd4_normal_scale	0.039803
chr9	127795213	127797884	genic|chr9:127795213-127797884	FPGS	127794597	cd4_normal_scale	0.024683
chr9	127802464	127804654	genic|chr9:127802464-127804654	FPGS	127794597	cd4_normal_scale	0.042931
chr9	127802464	127804654	genic|chr9:127802464-127804654	AL162586.1	127816066	cd4_normal_scale	0.033430
chr9	127903439	127904290	genic|chr9:127903439-127904290	ST6GALNAC6	127905408	cd4_normal_scale	0.033829
chr9	127906199	127906930	intergenic|chr9:127906199-127906930	ST6GALNAC6	127905408	cd4_normal_scale	0.089227
chr9	127970262	127972736	genic|chr9:127970262-127972736	FAM102A	127980989	cd4_normal_scale	0.031812
chr9	128006951	128009004	intergenic|chr9:128006951-128009004	FAM102A	127980989	cd4_normal_scale	0.025280
chr9	128025548	128027597	intergenic|chr9:128025548-128027597	DPM2	127938484	cd4_normal_scale	0.023677
chr9	128025548	128027597	intergenic|chr9:128025548-128027597	FAM102A	127980989	cd4_normal_scale	0.052592
chr9	128067152	128067652	genic|chr9:128067152-128067652	SLC25A25	128068201	cd4_normal_scale	0.082880
chr9	128067152	128067652	genic|chr9:128067152-128067652	NAIF1	128068206	cd4_normal_scale	0.082880
chr9	128071983	128073127	genic|chr9:128071983-128073127	SLC25A25	128068201	cd4_normal_scale	0.027395
chr9	128071983	128073127	genic|chr9:128071983-128073127	NAIF1	128068206	cd4_normal_scale	0.027395
chr9	128685997	128686497	genic|chr9:128685997-128686497	HMGA1P4	128684477	cd4_normal_scale	0.025430
chr9	128688208	128688708	genic|chr9:128688208-128688708	HMGA1P4	128684477	cd4_normal_scale	0.021194
chr9	128688724	128690950	genic|chr9:128688724-128690950	SET	128683424	cd4_normal_scale	0.031957
chr9	128688724	128690950	genic|chr9:128688724-128690950	HMGA1P4	128684477	cd4_normal_scale	0.030652
chr9	128688724	128690950	genic|chr9:128688724-128690950	ZDHHC12	128724127	cd4_normal_scale	0.023740
chr9	128688724	128690950	genic|chr9:128688724-128690950	AL441992.1	128724445	cd4_normal_scale	0.023740
chr9	128898324	128900472	genic|chr9:128898324-128900472	LRRC8A	128882112	cd4_normal_scale	0.022036
chr9	128898324	128900472	genic|chr9:128898324-128900472	KYAT1	128882494	cd4_normal_scale	0.022036
chr9	128901626	128903728	genic|chr9:128901626-128903728	LRRC8A	128882112	cd4_normal_scale	0.049203
chr9	128901626	128903728	genic|chr9:128901626-128903728	KYAT1	128882494	cd4_normal_scale	0.049203
chr9	128901626	128903728	genic|chr9:128901626-128903728	PHYHD1	128920966	cd4_normal_scale	0.039741
chr9	128948248	128949034	genic|chr9:128948248-128949034	DOLK	128947619	cd4_normal_scale	0.023867
chr9	128948248	128949034	genic|chr9:128948248-128949034	NUP188	128947699	cd4_normal_scale	0.023867
chr9	129138721	129142010	genic|chr9:129138721-129142010	NTMT1	129608884	cd4_normal_scale	0.022433
chr9	129412803	129415385	intergenic|chr9:129412803-129415385	AL158151.1	129176771	cd4_normal_scale	0.022355
chr9	129412803	129415385	intergenic|chr9:129412803-129415385	C9orf106	129321016	cd4_normal_scale	0.022518
chr9	129412803	129415385	intergenic|chr9:129412803-129415385	LINC00963	129476946	cd4_normal_scale	0.021641
chr9	129412803	129415385	intergenic|chr9:129412803-129415385	NTMT1	129608884	cd4_normal_scale	0.022776
chr9	129458025	129461315	intergenic|chr9:129458025-129461315	LINC00963	129476946	cd4_normal_scale	0.024952
chr9	129607256	129608277	intergenic|chr9:129607256-129608277	NTMT1	129608884	cd4_normal_scale	0.027543
chr9	129624821	129627316	genic|chr9:129624821-129627316	ASB6	129642169	cd4_normal_scale	0.026711
chr9	129868350	129869488	genic|chr9:129868350-129869488	C9orf78	129835863	cd4_normal_scale	0.021155
chr9	129961851	129964576	genic|chr9:129961851-129964576	FNBP1	130043194	cd4_normal_scale	0.021909
chr9	129961851	129964576	genic|chr9:129961851-129964576	GPR107	130053426	cd4_normal_scale	0.025448
chr9	131255662	131256962	intergenic|chr9:131255662-131256962	FAM78A	131276510	cd4_normal_scale	0.032587
chr9	131267776	131269473	genic|chr9:131267776-131269473	FAM78A	131276510	cd4_normal_scale	0.041460
chr9	131269992	131271148	genic|chr9:131269992-131271148	FAM78A	131276510	cd4_normal_scale	0.029920
chr9	131393087	131395683	genic|chr9:131393087-131395683	PRRC2B	131373636	cd4_normal_scale	0.023298
chr9	131666738	131669250	genic|chr9:131666738-131669250	RAPGEF1	131740074	cd4_normal_scale	0.028002
chr9	132350066	132351850	genic|chr9:132350066-132351850	SETX	132354986	cd4_normal_scale	0.023774
chr9	132353634	132354134	genic|chr9:132353634-132354134	SETX	132354986	cd4_normal_scale	0.037435
chr9	133119801	133122262	genic|chr9:133119801-133122262	CEL	133061978	cd4_normal_scale	0.026919
chr9	133119801	133122262	genic|chr9:133119801-133122262	RALGDS	133149334	cd4_normal_scale	0.028383
chr9	133119801	133122262	genic|chr9:133119801-133122262	GBGT1	133163933	cd4_normal_scale	0.025063
chr9	133133148	133135900	genic|chr9:133133148-133135900	MED27	132079867	cd4_normal_scale	0.020222
chr9	133133148	133135900	genic|chr9:133133148-133135900	NTNG2	132161676	cd4_normal_scale	0.022072
chr9	133133148	133135900	genic|chr9:133133148-133135900	SPACA9	132878027	cd4_normal_scale	0.021234
chr9	133133148	133135900	genic|chr9:133133148-133135900	AK8	132878777	cd4_normal_scale	0.021234
chr9	133133148	133135900	genic|chr9:133133148-133135900	TSC1	132946874	cd4_normal_scale	0.028277
chr9	133133148	133135900	genic|chr9:133133148-133135900	GTF3C5	133030675	cd4_normal_scale	0.040112
chr9	133133148	133135900	genic|chr9:133133148-133135900	CEL	133061978	cd4_normal_scale	0.034286
chr9	133133148	133135900	genic|chr9:133133148-133135900	RALGDS	133149334	cd4_normal_scale	0.049588
chr9	133133148	133135900	genic|chr9:133133148-133135900	GBGT1	133163933	cd4_normal_scale	0.030633
chr9	133133148	133135900	genic|chr9:133133148-133135900	ABO	133276024	cd4_normal_scale	0.025836
chr9	133133148	133135900	genic|chr9:133133148-133135900	MED22	133348131	cd4_normal_scale	0.020439
chr9	133133148	133135900	genic|chr9:133133148-133135900	RPL7A	133348218	cd4_normal_scale	0.020439
chr9	133133148	133135900	genic|chr9:133133148-133135900	SURF2	133356550	cd4_normal_scale	0.021662
chr9	133133148	133135900	genic|chr9:133133148-133135900	SURF1	133356676	cd4_normal_scale	0.021662
chr9	133133148	133135900	genic|chr9:133133148-133135900	SURF4	133376166	cd4_normal_scale	0.021990
chr9	133133148	133135900	genic|chr9:133133148-133135900	STKLD1	133376366	cd4_normal_scale	0.021990
chr9	133133148	133135900	genic|chr9:133133148-133135900	ADAMTS13	133414358	cd4_normal_scale	0.022716
chr9	133133148	133135900	genic|chr9:133133148-133135900	CACFD1	133459965	cd4_normal_scale	0.032626
chr9	133133148	133135900	genic|chr9:133133148-133135900	SLC2A6	133479127	cd4_normal_scale	0.029272
chr9	133133148	133135900	genic|chr9:133133148-133135900	ADAMTSL2	133532164	cd4_normal_scale	0.029383
chr9	133133148	133135900	genic|chr9:133133148-133135900	DBH	133636363	cd4_normal_scale	0.026840
chr9	133133148	133135900	genic|chr9:133133148-133135900	DBH-AS1	133657313	cd4_normal_scale	0.026975
chr9	133133148	133135900	genic|chr9:133133148-133135900	SARDH	133739955	cd4_normal_scale	0.025798
chr9	133133148	133135900	genic|chr9:133133148-133135900	VAV2	133992604	cd4_normal_scale	0.025539
chr9	133133148	133135900	genic|chr9:133133148-133135900	BRD3OS	134025481	cd4_normal_scale	0.021133
chr9	133133148	133135900	genic|chr9:133133148-133135900	WDR5	134135365	cd4_normal_scale	0.024385
chr9	133133148	133135900	genic|chr9:133133148-133135900	BX649632.1	134135772	cd4_normal_scale	0.024378
chr9	133133148	133135900	genic|chr9:133133148-133135900	RXRA	134317098	cd4_normal_scale	0.024521
chr9	133133148	133135900	genic|chr9:133133148-133135900	COL5A1	134641774	cd4_normal_scale	0.021509
chr9	133133148	133135900	genic|chr9:133133148-133135900	FCN1	134917912	cd4_normal_scale	0.020560
chr9	133370439	133371851	genic|chr9:133370439-133371851	SURF4	133376166	cd4_normal_scale	0.028124
chr9	133370439	133371851	genic|chr9:133370439-133371851	STKLD1	133376366	cd4_normal_scale	0.028125
chr9	133533596	133535339	genic|chr9:133533596-133535339	ADAMTSL2	133532164	cd4_normal_scale	0.020747
chr9	133676411	133677473	genic|chr9:133676411-133677473	DBH-AS1	133657313	cd4_normal_scale	0.021116
chr9	133682472	133684305	genic|chr9:133682472-133684305	DBH-AS1	133657313	cd4_normal_scale	0.024660
chr9	133700297	133703972	genic|chr9:133700297-133703972	ADAMTSL2	133532164	cd4_normal_scale	0.024185
chr9	133700297	133703972	genic|chr9:133700297-133703972	DBH	133636363	cd4_normal_scale	0.025512
chr9	133700297	133703972	genic|chr9:133700297-133703972	DBH-AS1	133657313	cd4_normal_scale	0.038717
chr9	133700297	133703972	genic|chr9:133700297-133703972	SARDH	133739955	cd4_normal_scale	0.021050
chr9	133737145	133739024	genic|chr9:133737145-133739024	SARDH	133739955	cd4_normal_scale	0.045858
chr9	134164267	134166216	intergenic|chr9:134164267-134166216	SARDH	133739955	cd4_normal_scale	0.021364
chr9	134164267	134166216	intergenic|chr9:134164267-134166216	BRD3OS	134025481	cd4_normal_scale	0.024392
chr9	134164267	134166216	intergenic|chr9:134164267-134166216	BRD3	134068535	cd4_normal_scale	0.033901
chr9	134164267	134166216	intergenic|chr9:134164267-134166216	WDR5	134135365	cd4_normal_scale	0.045137
chr9	134164267	134166216	intergenic|chr9:134164267-134166216	BX649632.1	134135772	cd4_normal_scale	0.045138
chr9	134164267	134166216	intergenic|chr9:134164267-134166216	RXRA	134317098	cd4_normal_scale	0.033997
chr9	134164267	134166216	intergenic|chr9:134164267-134166216	COL5A1	134641774	cd4_normal_scale	0.022081
chr9	134164267	134166216	intergenic|chr9:134164267-134166216	FCN1	134917912	cd4_normal_scale	0.024433
chr9	134164267	134166216	intergenic|chr9:134164267-134166216	AL161452.1	135506447	cd4_normal_scale	0.022502
chr9	134164267	134166216	intergenic|chr9:134164267-134166216	KCNT1	135702185	cd4_normal_scale	0.021544
chr9	134324171	134326604	genic|chr9:134324171-134326604	RXRA	134317098	cd4_normal_scale	0.023704
chr9	136106341	136107867	genic|chr9:136106341-136107867	NACC2	136095289	cd4_normal_scale	0.024681
chr9	136106341	136107867	genic|chr9:136106341-136107867	LINC02846	136109424	cd4_normal_scale	0.070655
chr9	136403125	136405553	genic|chr9:136403125-136405553	SNAPC4	136400168	cd4_normal_scale	0.073586
chr9	136403125	136405553	genic|chr9:136403125-136405553	ENTR1	136410614	cd4_normal_scale	0.046844
chr9	136403125	136405553	genic|chr9:136403125-136405553	PMPCA	136410641	cd4_normal_scale	0.046844
chr9	136538398	136539605	genic|chr9:136538398-136539605	AL592301.1	136542881	cd4_normal_scale	0.085448
chr9	136538398	136539605	genic|chr9:136538398-136539605	NOTCH1	136546048	cd4_normal_scale	0.038086
chr9	136538398	136539605	genic|chr9:136538398-136539605	NALT1	136546212	cd4_normal_scale	0.038086
chr9	136539614	136540114	genic|chr9:136539614-136540114	AL592301.1	136542881	cd4_normal_scale	0.064754
chr9	136539614	136540114	genic|chr9:136539614-136540114	NOTCH1	136546048	cd4_normal_scale	0.028862
chr9	136539614	136540114	genic|chr9:136539614-136540114	NALT1	136546212	cd4_normal_scale	0.028862
chr9	136806585	136807331	genic|chr9:136806585-136807331	RABL6	136807943	cd4_normal_scale	0.034636
chr9	136842017	136843419	intergenic|chr9:136842017-136843419	AJM1	136844415	cd4_normal_scale	0.031831
chr9	136885814	136887759	genic|chr9:136885814-136887759	PHPT1	136848724	cd4_normal_scale	0.024574
chr9	136885814	136887759	genic|chr9:136885814-136887759	MAMDC4	136850943	cd4_normal_scale	0.028138
chr9	136885814	136887759	genic|chr9:136885814-136887759	EDF1	136866308	cd4_normal_scale	0.029014
chr9	136885814	136887759	genic|chr9:136885814-136887759	TRAF2	136881912	cd4_normal_scale	0.067302
chr9	136901050	136904021	genic|chr9:136901050-136904021	MAMDC4	136850943	cd4_normal_scale	0.026324
chr9	136901050	136904021	genic|chr9:136901050-136904021	EDF1	136866308	cd4_normal_scale	0.020914
chr9	136977342	136979523	genic|chr9:136977342-136979523	PTGDS	136975092	cd4_normal_scale	0.036497
chr9	136977342	136979523	genic|chr9:136977342-136979523	LCNL1	136981904	cd4_normal_scale	0.029849
chr9	137021056	137023222	genic|chr9:137021056-137023222	C9orf139	137027464	cd4_normal_scale	0.021217
chr9	137021056	137023222	genic|chr9:137021056-137023222	ABCA2	137028922	cd4_normal_scale	0.033903
chr9	137030379	137031053	genic|chr9:137030379-137031053	ABCA2	137028922	cd4_normal_scale	0.021695
chr9	137030379	137031053	genic|chr9:137030379-137031053	FUT7	137033010	cd4_normal_scale	0.022025
chr9	137034156	137035882	genic|chr9:137034156-137035882	ABCA2	137028922	cd4_normal_scale	0.025372
chr9	137034156	137035882	genic|chr9:137034156-137035882	FUT7	137033010	cd4_normal_scale	0.058074
chr9	137067655	137068655	genic|chr9:137067655-137068655	SAPCD2	137070557	cd4_normal_scale	0.028231
chr9	137095023	137096394	genic|chr9:137095023-137096394	UAP1L1	137077517	cd4_normal_scale	0.023628
chr9	137095023	137096394	genic|chr9:137095023-137096394	DPP7	137115177	cd4_normal_scale	0.026612
chr9	137096416	137097543	genic|chr9:137096416-137097543	MAN1B1-DT	137086817	cd4_normal_scale	0.024308
chr9	137096416	137097543	genic|chr9:137096416-137097543	MAN1B1	137086985	cd4_normal_scale	0.024308
chr9	137126708	137130590	intergenic|chr9:137126708-137130590	ENTPD2	137054061	cd4_normal_scale	0.021007
chr9	137126708	137130590	intergenic|chr9:137126708-137130590	DPP7	137115177	cd4_normal_scale	0.041034
chr9	137126708	137130590	intergenic|chr9:137126708-137130590	LRRC26	137170051	cd4_normal_scale	0.023061
chr9	137126708	137130590	intergenic|chr9:137126708-137130590	TPRN	137204193	cd4_normal_scale	0.020892
chr9	137126708	137130590	intergenic|chr9:137126708-137130590	BX255925.3	137217452	cd4_normal_scale	0.023179
chr9	137126708	137130590	intergenic|chr9:137126708-137130590	CYSRT1	137224635	cd4_normal_scale	0.036446
chr9	137199047	137201089	genic|chr9:137199047-137201089	TPRN	137204193	cd4_normal_scale	0.040140
chr9	137199047	137201089	genic|chr9:137199047-137201089	TMEM203	137205648	cd4_normal_scale	0.021880
chr9	137199047	137201089	genic|chr9:137199047-137201089	NDOR1	137205685	cd4_normal_scale	0.021880
chr9	137201190	137201690	genic|chr9:137201190-137201690	TPRN	137204193	cd4_normal_scale	0.030380
chr9	137423869	137425412	genic|chr9:137423869-137425412	EXD3	137423211	cd4_normal_scale	0.047257
chr9	137423869	137425412	genic|chr9:137423869-137425412	NOXA1	137423350	cd4_normal_scale	0.047258
chr9	137460652	137461152	genic|chr9:137460652-137461152	NSMF	137459334	cd4_normal_scale	0.021887
chr9	137461227	137462320	genic|chr9:137461227-137462320	NSMF	137459334	cd4_normal_scale	0.113974
chr9	137611507	137612617	genic|chr9:137611507-137612617	ARRDC1	137605685	cd4_normal_scale	0.025940
chr9	137715965	137716640	genic|chr9:137715965-137716640	ARRDC1-AS1	137618906	cd4_normal_scale	0.116862
chr9	137715965	137716640	genic|chr9:137715965-137716640	EHMT1	137618992	cd4_normal_scale	0.116863
chr9	137716721	137717221	genic|chr9:137716721-137717221	ARRDC1-AS1	137618906	cd4_normal_scale	0.024294
chr9	137716721	137717221	genic|chr9:137716721-137717221	EHMT1	137618992	cd4_normal_scale	0.024295
chr15	20340107	20343951	intergenic|chr15:20340107-20343951	LINC01193	20940380	cd4_normal_scale	0.050507
chr15	20355725	20358492	genic|chr15:20355725-20358492	LINC01193	20940380	cd4_normal_scale	0.028459
chr15	20645835	20647189	intergenic|chr15:20645835-20647189	LINC01193	20940380	cd4_normal_scale	0.073119
chr15	20669162	20671380	intergenic|chr15:20669162-20671380	LINC01193	20940380	cd4_normal_scale	0.030004
chr15	22220027	22221633	intergenic|chr15:22220027-22221633	LINC01193	20940380	cd4_normal_scale	0.045913
chr15	22220027	22221633	intergenic|chr15:22220027-22221633	CYFIP1	22981063	cd4_normal_scale	0.031400
chr15	22220027	22221633	intergenic|chr15:22220027-22221633	MKRN3	23565674	cd4_normal_scale	0.022539
chr15	22220027	22221633	intergenic|chr15:22220027-22221633	NDN	23687305	cd4_normal_scale	0.033149
chr15	22253448	22255280	intergenic|chr15:22253448-22255280	LINC01193	20940380	cd4_normal_scale	0.029861
chr15	22264898	22266774	intergenic|chr15:22264898-22266774	LINC01193	20940380	cd4_normal_scale	0.032236
chr15	22264898	22266774	intergenic|chr15:22264898-22266774	CYFIP1	22981063	cd4_normal_scale	0.022719
chr15	22264898	22266774	intergenic|chr15:22264898-22266774	NDN	23687305	cd4_normal_scale	0.024644
chr15	22663984	22666171	intergenic|chr15:22663984-22666171	NDN	23687305	cd4_normal_scale	0.021999
chr15	22738818	22741017	intergenic|chr15:22738818-22741017	AC138649.1	22757841	cd4_normal_scale	0.026181
chr15	22766926	22769531	genic|chr15:22766926-22769531	NIPA1	22773063	cd4_normal_scale	0.044451
chr15	22774308	22776480	genic|chr15:22774308-22776480	NIPA1	22773063	cd4_normal_scale	0.143811
chr15	22785682	22787836	genic|chr15:22785682-22787836	LINC01193	20940380	cd4_normal_scale	0.027198
chr15	22785682	22787836	genic|chr15:22785682-22787836	AC138649.1	22757841	cd4_normal_scale	0.042679
chr15	22785682	22787836	genic|chr15:22785682-22787836	NIPA1	22773063	cd4_normal_scale	0.422740
chr15	22785682	22787836	genic|chr15:22785682-22787836	NIPA2	22838641	cd4_normal_scale	0.020349
chr15	22785682	22787836	genic|chr15:22785682-22787836	CYFIP1	22981063	cd4_normal_scale	0.041294
chr15	22785682	22787836	genic|chr15:22785682-22787836	MKRN3	23565674	cd4_normal_scale	0.023756
chr15	22785682	22787836	genic|chr15:22785682-22787836	NDN	23687305	cd4_normal_scale	0.037673
chr15	22794963	22797319	genic|chr15:22794963-22797319	NIPA1	22773063	cd4_normal_scale	0.165515
chr15	22794963	22797319	genic|chr15:22794963-22797319	NDN	23687305	cd4_normal_scale	0.023887
chr15	23035890	23036390	genic|chr15:23035890-23036390	TUBGCP5	23039572	cd4_normal_scale	0.028224
chr15	23043213	23043964	intergenic|chr15:23043213-23043964	TUBGCP5	23039572	cd4_normal_scale	0.053986
chr15	25845254	25847952	genic|chr15:25845254-25847952	NDN	23687305	cd4_normal_scale	0.020976
chr15	25845254	25847952	genic|chr15:25845254-25847952	SNRPN	24823637	cd4_normal_scale	0.033477
chr15	25845254	25847952	genic|chr15:25845254-25847952	SNHG14	24978583	cd4_normal_scale	0.029772
chr15	25845254	25847952	genic|chr15:25845254-25847952	AC100774.1	25347235	cd4_normal_scale	0.033753
chr15	25845254	25847952	genic|chr15:25845254-25847952	AC023449.2	25710869	cd4_normal_scale	0.024372
chr15	25845254	25847952	genic|chr15:25845254-25847952	ATP10A	25865172	cd4_normal_scale	0.053690
chr15	25845254	25847952	genic|chr15:25845254-25847952	GABRB3	26939539	cd4_normal_scale	0.022758
chr15	25850017	25851154	genic|chr15:25850017-25851154	NDN	23687305	cd4_normal_scale	0.027512
chr15	25850017	25851154	genic|chr15:25850017-25851154	SNRPN	24823637	cd4_normal_scale	0.043831
chr15	25850017	25851154	genic|chr15:25850017-25851154	SNHG14	24978583	cd4_normal_scale	0.039111
chr15	25850017	25851154	genic|chr15:25850017-25851154	AC100774.1	25347235	cd4_normal_scale	0.044342
chr15	25850017	25851154	genic|chr15:25850017-25851154	AC023449.2	25710869	cd4_normal_scale	0.041693
chr15	25850017	25851154	genic|chr15:25850017-25851154	ATP10A	25865172	cd4_normal_scale	0.062673
chr15	25850017	25851154	genic|chr15:25850017-25851154	GABRB3	26939539	cd4_normal_scale	0.029993
chr15	25858870	25859775	genic|chr15:25858870-25859775	ATP10A	25865172	cd4_normal_scale	0.039498
chr15	25859800	25860300	genic|chr15:25859800-25860300	AC023449.2	25710869	cd4_normal_scale	0.021900
chr15	25859800	25860300	genic|chr15:25859800-25860300	ATP10A	25865172	cd4_normal_scale	0.059454
chr15	25860484	25861209	genic|chr15:25860484-25861209	SNHG14	24978583	cd4_normal_scale	0.020415
chr15	25860484	25861209	genic|chr15:25860484-25861209	AC100774.1	25347235	cd4_normal_scale	0.020344
chr15	25860484	25861209	genic|chr15:25860484-25861209	AC023449.2	25710869	cd4_normal_scale	0.027746
chr15	25860484	25861209	genic|chr15:25860484-25861209	ATP10A	25865172	cd4_normal_scale	0.075325
chr15	25861213	25863777	genic|chr15:25861213-25863777	NDN	23687305	cd4_normal_scale	0.032180
chr15	25861213	25863777	genic|chr15:25861213-25863777	SNRPN	24823637	cd4_normal_scale	0.050998
chr15	25861213	25863777	genic|chr15:25861213-25863777	SNHG14	24978583	cd4_normal_scale	0.045966
chr15	25861213	25863777	genic|chr15:25861213-25863777	AC100774.1	25347235	cd4_normal_scale	0.052112
chr15	25861213	25863777	genic|chr15:25861213-25863777	AC023449.2	25710869	cd4_normal_scale	0.049876
chr15	25861213	25863777	genic|chr15:25861213-25863777	ATP10A	25865172	cd4_normal_scale	0.288590
chr15	25861213	25863777	genic|chr15:25861213-25863777	GABRB3	26939539	cd4_normal_scale	0.035588
chr15	25933135	25934904	genic|chr15:25933135-25934904	AC023449.2	25710869	cd4_normal_scale	0.022676
chr15	26080578	26083178	intergenic|chr15:26080578-26083178	NDN	23687305	cd4_normal_scale	0.028947
chr15	26080578	26083178	intergenic|chr15:26080578-26083178	SNRPN	24823637	cd4_normal_scale	0.042217
chr15	26080578	26083178	intergenic|chr15:26080578-26083178	SNHG14	24978583	cd4_normal_scale	0.041268
chr15	26080578	26083178	intergenic|chr15:26080578-26083178	AC100774.1	25347235	cd4_normal_scale	0.058846
chr15	26080578	26083178	intergenic|chr15:26080578-26083178	AC023449.2	25710869	cd4_normal_scale	0.042095
chr15	26080578	26083178	intergenic|chr15:26080578-26083178	ATP10A	25865172	cd4_normal_scale	0.028763
chr15	26080578	26083178	intergenic|chr15:26080578-26083178	GABRB3	26939539	cd4_normal_scale	0.037125
chr15	28094630	28097571	genic|chr15:28094630-28097571	OCA2	28099315	cd4_normal_scale	0.085292
chr15	28832626	28833570	intergenic|chr15:28832626-28833570	GOLGA6L7	28848675	cd4_normal_scale	0.038977
chr15	28872980	28874581	intergenic|chr15:28872980-28874581	GOLGA6L7	28848675	cd4_normal_scale	0.032572
chr15	28875823	28877296	intergenic|chr15:28875823-28877296	GOLGA6L7	28848675	cd4_normal_scale	0.027081
chr15	28887527	28888027	genic|chr15:28887527-28888027	APBA2	28884483	cd4_normal_scale	0.020880
chr15	28887527	28888027	genic|chr15:28887527-28888027	AC174469.1	28884655	cd4_normal_scale	0.020879
chr15	28890490	28891720	genic|chr15:28890490-28891720	GOLGA6L7	28848675	cd4_normal_scale	0.091374
chr15	28890490	28891720	genic|chr15:28890490-28891720	APBA2	28884483	cd4_normal_scale	0.052153
chr15	28890490	28891720	genic|chr15:28890490-28891720	AC174469.1	28884655	cd4_normal_scale	0.052152
chr15	28918407	28920167	genic|chr15:28918407-28920167	GOLGA6L7	28848675	cd4_normal_scale	0.031712
chr15	28936534	28938831	genic|chr15:28936534-28938831	GOLGA6L7	28848675	cd4_normal_scale	0.050515
chr15	28936534	28938831	genic|chr15:28936534-28938831	APBA2	28884483	cd4_normal_scale	0.026957
chr15	28936534	28938831	genic|chr15:28936534-28938831	AC174469.1	28884655	cd4_normal_scale	0.026957
chr15	28953918	28956497	genic|chr15:28953918-28956497	GOLGA6L7	28848675	cd4_normal_scale	0.023375
chr15	30618081	30619322	genic|chr15:30618081-30619322	AC026150.3	30608193	cd4_normal_scale	0.029529
chr15	30902922	30904608	genic|chr15:30902922-30904608	FAN1	30890559	cd4_normal_scale	0.027047
chr15	31221859	31225103	genic|chr15:31221859-31225103	AC012236.1	31230838	cd4_normal_scale	0.025599
chr15	31240926	31242328	intergenic|chr15:31240926-31242328	AC012236.1	31230838	cd4_normal_scale	0.046015
chr15	31263133	31264641	intergenic|chr15:31263133-31264641	FAN1	30890559	cd4_normal_scale	0.022543
chr15	31263133	31264641	intergenic|chr15:31263133-31264641	AC012236.1	31230838	cd4_normal_scale	0.032158
chr15	31266022	31267682	intergenic|chr15:31266022-31267682	LINC02352	31215622	cd4_normal_scale	0.020018
chr15	31266022	31267682	intergenic|chr15:31266022-31267682	AC012236.1	31230838	cd4_normal_scale	0.020170
chr15	31359530	31360667	genic|chr15:31359530-31360667	AC127502.2	30487963	cd4_normal_scale	0.020834
chr15	31360735	31362147	genic|chr15:31360735-31362147	GABRB3	26939539	cd4_normal_scale	0.022346
chr15	31360735	31362147	genic|chr15:31360735-31362147	FAM189A1	29570723	cd4_normal_scale	0.032885
chr15	31360735	31362147	genic|chr15:31360735-31362147	GOLGA8R	30414162	cd4_normal_scale	0.044187
chr15	31360735	31362147	genic|chr15:31360735-31362147	AC127502.2	30487963	cd4_normal_scale	0.042193
chr15	31360735	31362147	genic|chr15:31360735-31362147	AC026150.3	30608193	cd4_normal_scale	0.042835
chr15	31360735	31362147	genic|chr15:31360735-31362147	AC091057.3	30616958	cd4_normal_scale	0.044230
chr15	31360735	31362147	genic|chr15:31360735-31362147	FAN1	30890559	cd4_normal_scale	0.045636
chr15	31360735	31362147	genic|chr15:31360735-31362147	MTMR10	30991628	cd4_normal_scale	0.024228
chr15	31360735	31362147	genic|chr15:31360735-31362147	TRPM1	31161273	cd4_normal_scale	0.038396
chr15	31360735	31362147	genic|chr15:31360735-31362147	LINC02352	31215622	cd4_normal_scale	0.040140
chr15	31360735	31362147	genic|chr15:31360735-31362147	AC012236.1	31230838	cd4_normal_scale	0.035356
chr15	31360735	31362147	genic|chr15:31360735-31362147	KLF13	31326835	cd4_normal_scale	0.029008
chr15	31360735	31362147	genic|chr15:31360735-31362147	OTUD7A	31870789	cd4_normal_scale	0.025982
chr15	31360735	31362147	genic|chr15:31360735-31362147	CHRNA7	31923438	cd4_normal_scale	0.042901
chr15	31360735	31362147	genic|chr15:31360735-31362147	GOLGA8K	32403292	cd4_normal_scale	0.042717
chr15	31360735	31362147	genic|chr15:31360735-31362147	GOLGA8O	32455634	cd4_normal_scale	0.041536
chr15	31360735	31362147	genic|chr15:31360735-31362147	AC123768.4	32583612	cd4_normal_scale	0.039105
chr15	31360735	31362147	genic|chr15:31360735-31362147	GOLGA8N	32593456	cd4_normal_scale	0.038927
chr15	31360735	31362147	genic|chr15:31360735-31362147	AC123768.5	32641615	cd4_normal_scale	0.024239
chr15	31360735	31362147	genic|chr15:31360735-31362147	SCG5	32641676	cd4_normal_scale	0.024238
chr15	31360735	31362147	genic|chr15:31360735-31362147	AC009268.2	33972515	cd4_normal_scale	0.020896
chr15	31365724	31368121	genic|chr15:31365724-31368121	GOLGA8R	30414162	cd4_normal_scale	0.023813
chr15	31365724	31368121	genic|chr15:31365724-31368121	AC127502.2	30487963	cd4_normal_scale	0.022738
chr15	31365724	31368121	genic|chr15:31365724-31368121	AC026150.3	30608193	cd4_normal_scale	0.023084
chr15	31365724	31368121	genic|chr15:31365724-31368121	AC091057.3	30616958	cd4_normal_scale	0.023836
