chr	start	end	name	TargetGene	TargetGeneTSS	CellType	ABC.Score
chr1	206555255	206558500	genic|chr1:206555255-206558500	RASSF5	206507531	cd4_activated_scale	0.027209
chr1	206579593	206581222	genic|chr1:206579593-206581222	C1orf147	206497728	cd4_activated_scale	0.035701
chr1	206579593	206581222	genic|chr1:206579593-206581222	AC244034.2	206503948	cd4_activated_scale	0.024741
chr1	206579593	206581222	genic|chr1:206579593-206581222	RASSF5	206507531	cd4_activated_scale	0.027844
chr1	206579593	206581222	genic|chr1:206579593-206581222	EIF2D	206612465	cd4_activated_scale	0.022588
chr1	206768853	206769850	genic|chr1:206768853-206769850	IL19	206770764	cd4_activated_scale	0.085321
chr1	206802348	206803662	genic|chr1:206802348-206803662	IL19	206770764	cd4_activated_scale	0.022733
chr1	206802348	206803662	genic|chr1:206802348-206803662	IL10	206774541	cd4_activated_scale	0.027420
chr1	206898368	206899320	genic|chr1:206898368-206899320	IL24	206897443	cd4_activated_scale	0.026192
chr1	206904859	206906254	genic|chr1:206904859-206906254	IL24	206897443	cd4_activated_scale	0.031573
chr1	206908741	206910228	genic|chr1:206908741-206910228	IL24	206897443	cd4_activated_scale	0.021310
chr1	207050359	207051647	genic|chr1:207050359-207051647	YOD1	207052980	cd4_activated_scale	0.177346
chr1	207335544	207337541	genic|chr1:207335544-207337541	CD55	207321376	cd4_activated_scale	0.024859
chr1	207825650	207826409	genic|chr1:207825650-207826409	MIR29B2CHG	207879115	cd4_activated_scale	0.040861
chr1	207825650	207826409	genic|chr1:207825650-207826409	LINC02767	207959292	cd4_activated_scale	0.024714
chr1	207867388	207869871	genic|chr1:207867388-207869871	MIR29B2CHG	207879115	cd4_activated_scale	0.046813
chr1	207882491	207884284	genic|chr1:207882491-207884284	MIR29B2CHG	207879115	cd4_activated_scale	0.059482
chr1	207962661	207964543	genic|chr1:207962661-207964543	LINC02767	207959292	cd4_activated_scale	0.034926
chr1	209648762	209649705	genic|chr1:209648762-209649705	LAMB3	209652425	cd4_activated_scale	0.022587
chr1	209747561	209748501	intergenic|chr1:209747561-209748501	G0S2	209675412	cd4_activated_scale	0.021037
chr1	209747561	209748501	intergenic|chr1:209747561-209748501	TRAF3IP3	209756032	cd4_activated_scale	0.026184
chr1	209747561	209748501	intergenic|chr1:209747561-209748501	UTP25	209827972	cd4_activated_scale	0.020727
chr1	209751102	209752658	intergenic|chr1:209751102-209752658	CAMK1G	209583714	cd4_activated_scale	0.029782
chr1	209751102	209752658	intergenic|chr1:209751102-209752658	G0S2	209675412	cd4_activated_scale	0.024619
chr1	209751102	209752658	intergenic|chr1:209751102-209752658	HSD11B1	209686178	cd4_activated_scale	0.025664
chr1	209751102	209752658	intergenic|chr1:209751102-209752658	HSD11B1-AS1	209724125	cd4_activated_scale	0.025910
chr1	209751102	209752658	intergenic|chr1:209751102-209752658	TRAF3IP3	209756032	cd4_activated_scale	0.048530
chr1	209751102	209752658	intergenic|chr1:209751102-209752658	IRF6	209806175	cd4_activated_scale	0.022280
chr1	209751102	209752658	intergenic|chr1:209751102-209752658	UTP25	209827972	cd4_activated_scale	0.022014
chr1	209768271	209768771	genic|chr1:209768271-209768771	TRAF3IP3	209756032	cd4_activated_scale	0.022229
chr1	209769062	209770229	genic|chr1:209769062-209770229	TRAF3IP3	209756032	cd4_activated_scale	0.028608
chr1	209769062	209770229	genic|chr1:209769062-209770229	C1orf74	209784559	cd4_activated_scale	0.024046
chr1	209783210	209783710	genic|chr1:209783210-209783710	C1orf74	209784559	cd4_activated_scale	0.022168
chr1	210332134	210333329	genic|chr1:210332134-210333329	HHAT	210328252	cd4_activated_scale	0.049082
chr1	210373225	210375368	genic|chr1:210373225-210375368	AL034351.4	210366948	cd4_activated_scale	0.038356
chr1	211328338	211329289	genic|chr1:211328338-211329289	TRAF5	211326615	cd4_activated_scale	0.021766
chr1	211352825	211354292	genic|chr1:211352825-211354292	TRAF5	211326615	cd4_activated_scale	0.060378
chr1	211680707	211681479	genic|chr1:211680707-211681479	NEK2	211675630	cd4_activated_scale	0.024828
chr1	211680707	211681479	genic|chr1:211680707-211681479	AC096637.2	211675749	cd4_activated_scale	0.024828
chr1	212234116	212235425	genic|chr1:212234116-212235425	LINC02608	212238977	cd4_activated_scale	0.027831
chr1	212295580	212296380	genic|chr1:212295580-212296380	AL360091.2	212297448	cd4_activated_scale	0.020408
chr1	212358407	212358907	genic|chr1:212358407-212358907	AL360091.1	212357418	cd4_activated_scale	0.020954
chr1	212359702	212360490	genic|chr1:212359702-212360490	AL360091.1	212357418	cd4_activated_scale	0.045951
chr1	212595143	212597209	genic|chr1:212595143-212597209	LINC01740	212545694	cd4_activated_scale	0.023537
chr1	212595143	212597209	genic|chr1:212595143-212597209	AC092803.1	212559731	cd4_activated_scale	0.028304
chr1	212595143	212597209	genic|chr1:212595143-212597209	ATF3	212565334	cd4_activated_scale	0.022947
chr1	212606675	212609684	genic|chr1:212606675-212609684	LINC01740	212545694	cd4_activated_scale	0.027003
chr1	212606675	212609684	genic|chr1:212606675-212609684	AC092803.1	212559731	cd4_activated_scale	0.024318
chr1	212606675	212609684	genic|chr1:212606675-212609684	ATF3	212565334	cd4_activated_scale	0.025597
chr1	212606675	212609684	genic|chr1:212606675-212609684	LINC02773	212665638	cd4_activated_scale	0.024536
chr1	218351098	218352364	genic|chr1:218351098-218352364	TGFB2	218345336	cd4_activated_scale	0.040153
chr1	220039964	220040592	genic|chr1:220039964-220040592	EPRS	220046530	cd4_activated_scale	0.024163
chr1	220880646	220881712	genic|chr1:220880646-220881712	HLX-AS1	220880140	cd4_activated_scale	0.034412
chr1	222420175	222421958	intergenic|chr1:222420175-222421958	AL513314.2	222504622	cd4_activated_scale	0.030580
chr1	222643178	222645028	genic|chr1:222643178-222645028	TGFB2	218345336	cd4_activated_scale	0.022302
chr1	222643178	222645028	genic|chr1:222643178-222645028	AL360093.1	219225497	cd4_activated_scale	0.025022
chr1	222643178	222645028	genic|chr1:222643178-222645028	AC096642.1	219270774	cd4_activated_scale	0.026368
chr1	222643178	222645028	genic|chr1:222643178-222645028	AC096642.2	219294982	cd4_activated_scale	0.026648
chr1	222643178	222645028	genic|chr1:222643178-222645028	LYPLAL1-AS1	219459369	cd4_activated_scale	0.025335
chr1	222643178	222645028	genic|chr1:222643178-222645028	ZC3H11B	219613145	cd4_activated_scale	0.026467
chr1	222643178	222645028	genic|chr1:222643178-222645028	MARK1	220528183	cd4_activated_scale	0.028205
chr1	222643178	222645028	genic|chr1:222643178-222645028	C1orf115	220690363	cd4_activated_scale	0.026033
chr1	222643178	222645028	genic|chr1:222643178-222645028	MARC2	220748225	cd4_activated_scale	0.029091
chr1	222643178	222645028	genic|chr1:222643178-222645028	MARC1	220786913	cd4_activated_scale	0.027617
chr1	222643178	222645028	genic|chr1:222643178-222645028	HLX	220879431	cd4_activated_scale	0.026450
chr1	222643178	222645028	genic|chr1:222643178-222645028	HLX-AS1	220880140	cd4_activated_scale	0.030566
chr1	222643178	222645028	genic|chr1:222643178-222645028	AL513314.2	222504622	cd4_activated_scale	0.029202
chr1	222643178	222645028	genic|chr1:222643178-222645028	HHIPL2	222548104	cd4_activated_scale	0.033671
chr1	222643178	222645028	genic|chr1:222643178-222645028	TAF1A-AS1	222589825	cd4_activated_scale	0.034070
chr1	222643178	222645028	genic|chr1:222643178-222645028	TAF1A	222589933	cd4_activated_scale	0.034070
chr1	222643178	222645028	genic|chr1:222643178-222645028	MIA3	222618097	cd4_activated_scale	0.050881
chr1	222643178	222645028	genic|chr1:222643178-222645028	AL592148.3	222661512	cd4_activated_scale	0.054292
chr1	222643178	222645028	genic|chr1:222643178-222645028	BROX	222712553	cd4_activated_scale	0.021457
chr1	222643178	222645028	genic|chr1:222643178-222645028	AIDA	222713210	cd4_activated_scale	0.022540
chr1	222643178	222645028	genic|chr1:222643178-222645028	AL392172.1	222815022	cd4_activated_scale	0.021599
chr1	222643178	222645028	genic|chr1:222643178-222645028	DISP1	222872271	cd4_activated_scale	0.034037
chr1	222643178	222645028	genic|chr1:222643178-222645028	AL929091.1	223103335	cd4_activated_scale	0.027858
chr1	222654558	222655775	genic|chr1:222654558-222655775	AL592148.3	222661512	cd4_activated_scale	0.064157
chr1	223834084	223835333	genic|chr1:223834084-223835333	TP53BP2	223845954	cd4_activated_scale	0.022447
chr1	223843746	223844402	genic|chr1:223843746-223844402	TP53BP2	223845954	cd4_activated_scale	0.021187
chr1	224168314	224169855	intergenic|chr1:224168314-224169855	DEGS1	224175756	cd4_activated_scale	0.020270
chr1	224181904	224182740	genic|chr1:224181904-224182740	DEGS1	224175756	cd4_activated_scale	0.044794
chr1	224182911	224184490	genic|chr1:224182911-224184490	FBXO28	224114111	cd4_activated_scale	0.020580
chr1	224182911	224184490	genic|chr1:224182911-224184490	DEGS1	224175756	cd4_activated_scale	0.081223
chr1	224182911	224184490	genic|chr1:224182911-224184490	AC092809.4	224219613	cd4_activated_scale	0.029030
chr1	225444416	225446278	intergenic|chr1:225444416-225446278	LBR	225428925	cd4_activated_scale	0.021210
chr1	225444416	225446278	intergenic|chr1:225444416-225446278	AC092811.1	225465021	cd4_activated_scale	0.034771
chr1	225444416	225446278	intergenic|chr1:225444416-225446278	LINC02765	225465400	cd4_activated_scale	0.034770
chr1	225466673	225468651	genic|chr1:225466673-225468651	LBR	225428925	cd4_activated_scale	0.027067
chr1	225466673	225468651	genic|chr1:225466673-225468651	AC092811.1	225465021	cd4_activated_scale	0.129615
chr1	225466673	225468651	genic|chr1:225466673-225468651	LINC02765	225465400	cd4_activated_scale	0.129613
chr1	225837977	225838477	genic|chr1:225837977-225838477	EPHX1	225810092	cd4_activated_scale	0.021062
chr1	225847856	225850662	genic|chr1:225847856-225850662	AL591895.1	225846522	cd4_activated_scale	0.043370
chr1	225896237	225898707	genic|chr1:225896237-225898707	TMEM63A	225882380	cd4_activated_scale	0.025755
chr1	225896237	225898707	genic|chr1:225896237-225898707	LEFTY1	225911382	cd4_activated_scale	0.034564
chr1	226001973	226003215	intergenic|chr1:226001973-226003215	SDE2	225999343	cd4_activated_scale	0.023119
chr1	226121035	226123172	intergenic|chr1:226121035-226123172	LINC01703	226083590	cd4_activated_scale	0.028769
chr1	226121035	226123172	intergenic|chr1:226121035-226123172	ACBD3-AS1	226148003	cd4_activated_scale	0.023414
chr1	226121035	226123172	intergenic|chr1:226121035-226123172	ACBD3	226186741	cd4_activated_scale	0.024382
chr1	226633443	226636008	genic|chr1:226633443-226636008	AL359732.1	226827711	cd4_activated_scale	0.020658
chr1	226652618	226655002	genic|chr1:226652618-226655002	ITPKB-AS1	226668897	cd4_activated_scale	0.024826
chr1	226662591	226663837	genic|chr1:226662591-226663837	ITPKB-AS1	226668897	cd4_activated_scale	0.069489
chr1	226662591	226663837	genic|chr1:226662591-226663837	ITPKB-IT1	226675067	cd4_activated_scale	0.036869
chr1	226665470	226666503	genic|chr1:226665470-226666503	ITPKB-AS1	226668897	cd4_activated_scale	0.021770
chr1	226677125	226678045	genic|chr1:226677125-226678045	ITPKB-IT1	226675067	cd4_activated_scale	0.042296
chr1	226679744	226680689	genic|chr1:226679744-226680689	ITPKB-IT1	226675067	cd4_activated_scale	0.028708
chr1	226882026	226883698	genic|chr1:226882026-226883698	PSEN2	226870184	cd4_activated_scale	0.037221
chr1	226882026	226883698	genic|chr1:226882026-226883698	COQ8A	226897536	cd4_activated_scale	0.022201
chr1	226938730	226941295	genic|chr1:226938730-226941295	AL591895.1	225846522	cd4_activated_scale	0.020555
chr1	226938730	226941295	genic|chr1:226938730-226941295	ACBD3-AS1	226148003	cd4_activated_scale	0.021967
chr1	226938730	226941295	genic|chr1:226938730-226941295	MIXL1	226223618	cd4_activated_scale	0.021316
chr1	226938730	226941295	genic|chr1:226938730-226941295	STUM	226548764	cd4_activated_scale	0.020053
chr1	226938730	226941295	genic|chr1:226938730-226941295	ITPKB-AS1	226668897	cd4_activated_scale	0.021071
chr1	226938730	226941295	genic|chr1:226938730-226941295	AL359732.1	226827711	cd4_activated_scale	0.026033
chr1	226938730	226941295	genic|chr1:226938730-226941295	PSEN2	226870184	cd4_activated_scale	0.037944
chr1	226938730	226941295	genic|chr1:226938730-226941295	COQ8A	226897536	cd4_activated_scale	0.033435
chr1	226938730	226941295	genic|chr1:226938730-226941295	AL627308.3	227280449	cd4_activated_scale	0.025175
chr1	226938730	226941295	genic|chr1:226938730-226941295	CDC42BPA	227318474	cd4_activated_scale	0.021134
chr1	226938730	226941295	genic|chr1:226938730-226941295	WNT9A	227947932	cd4_activated_scale	0.023862
chr1	226938730	226941295	genic|chr1:226938730-226941295	AL353593.2	228303002	cd4_activated_scale	0.020386
chr1	227748162	227749751	genic|chr1:227748162-227749751	SNAP47-AS1	227747191	cd4_activated_scale	0.076382
chr1	227761933	227762875	genic|chr1:227761933-227762875	WNT9A	227947932	cd4_activated_scale	0.021133
chr1	228101419	228103930	genic|chr1:228101419-228103930	LINC02809	228076550	cd4_activated_scale	0.030514
chr1	228101419	228103930	genic|chr1:228101419-228103930	ARF1	228082660	cd4_activated_scale	0.027800
chr1	228101419	228103930	genic|chr1:228101419-228103930	C1orf35	228105411	cd4_activated_scale	0.093493
chr1	228101419	228103930	genic|chr1:228101419-228103930	MRPL55	228109312	cd4_activated_scale	0.042524
chr1	228101419	228103930	genic|chr1:228101419-228103930	AL136379.1	228121312	cd4_activated_scale	0.038995
chr1	228101419	228103930	genic|chr1:228101419-228103930	OBSCN-AS1	228213664	cd4_activated_scale	0.023234
chr1	228150708	228152130	genic|chr1:228150708-228152130	GJC2	228149930	cd4_activated_scale	0.024291
chr1	228463134	228465000	intergenic|chr1:228463134-228465000	HIST3H2A	228457873	cd4_activated_scale	0.024178
chr1	228463134	228465000	intergenic|chr1:228463134-228465000	HIST3H2BB	228458107	cd4_activated_scale	0.026106
chr1	230066653	230069297	genic|chr1:230066653-230069297	GALNT2	230057990	cd4_activated_scale	0.040593
chr1	230270128	230271335	genic|chr1:230270128-230271335	AL136988.2	230272100	cd4_activated_scale	0.032851
chr1	230972069	230973359	genic|chr1:230972069-230973359	TTC13	230978875	cd4_activated_scale	0.022349
chr1	230972069	230973359	genic|chr1:230972069-230973359	ARV1	230978981	cd4_activated_scale	0.022349
chr1	232923334	232924460	intergenic|chr1:232923334-232924460	NTPCR	232950605	cd4_activated_scale	0.020244
chr1	234260284	234261010	genic|chr1:234260284-234261010	AL122008.1	234261706	cd4_activated_scale	0.025970
chr1	234315019	234316502	genic|chr1:234315019-234316502	AL122008.4	234272500	cd4_activated_scale	0.020175
chr1	234599426	234601010	intergenic|chr1:234599426-234601010	AL160408.2	234607008	cd4_activated_scale	0.046141
chr1	234599426	234601010	intergenic|chr1:234599426-234601010	AL160408.3	234696153	cd4_activated_scale	0.022329
chr1	234730727	234732433	genic|chr1:234730727-234732433	LINC01132	234724042	cd4_activated_scale	0.027948
chr1	234961763	234964074	genic|chr1:234961763-234964074	AL391832.2	234970062	cd4_activated_scale	0.044606
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	KCNK1	233614106	cd4_activated_scale	0.021929
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	SLC35F3	233904676	cd4_activated_scale	0.027010
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL122008.3	234215088	cd4_activated_scale	0.023923
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL122008.1	234261706	cd4_activated_scale	0.025914
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL122008.4	234272500	cd4_activated_scale	0.025654
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL355472.2	234357006	cd4_activated_scale	0.022397
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	TARBP1	234479179	cd4_activated_scale	0.024506
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	LINC00184	234629311	cd4_activated_scale	0.028833
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL160408.3	234696153	cd4_activated_scale	0.023646
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL391832.2	234970062	cd4_activated_scale	0.067983
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL391832.3	234980804	cd4_activated_scale	0.040845
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	LINC01348	235074220	cd4_activated_scale	0.041565
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL732292.2	235104609	cd4_activated_scale	0.024125
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	TBCE	235367360	cd4_activated_scale	0.027716
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL357556.4	235367366	cd4_activated_scale	0.027716
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	GNG4	235650754	cd4_activated_scale	0.024079
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	LYST-AS1	235839483	cd4_activated_scale	0.025193
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	LYST	235883640	cd4_activated_scale	0.022220
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	NID1	236065109	cd4_activated_scale	0.024752
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	GPR137B	236142505	cd4_activated_scale	0.021800
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	EDARADD	236348257	cd4_activated_scale	0.024696
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL359921.2	236536704	cd4_activated_scale	0.020012
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	AL359921.1	236550280	cd4_activated_scale	0.020887
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	ACTN2	236664141	cd4_activated_scale	0.023476
chr1	235010706	235012813	intergenic|chr1:235010706-235012813	RYR2	237042184	cd4_activated_scale	0.022417
chr1	235641543	235643342	genic|chr1:235641543-235643342	GNG4	235650754	cd4_activated_scale	0.021087
chr1	235865762	235868539	genic|chr1:235865762-235868539	KCNK1	233614106	cd4_activated_scale	0.022435
chr1	235865762	235868539	genic|chr1:235865762-235868539	SLC35F3	233904676	cd4_activated_scale	0.025441
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL122008.3	234215088	cd4_activated_scale	0.023958
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL122008.1	234261706	cd4_activated_scale	0.026607
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL122008.4	234272500	cd4_activated_scale	0.026494
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL355472.2	234357006	cd4_activated_scale	0.028406
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL355472.3	234372186	cd4_activated_scale	0.020207
chr1	235865762	235868539	genic|chr1:235865762-235868539	TARBP1	234479179	cd4_activated_scale	0.022948
chr1	235865762	235868539	genic|chr1:235865762-235868539	LINC00184	234629311	cd4_activated_scale	0.034000
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL160408.3	234696153	cd4_activated_scale	0.031947
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL391832.2	234970062	cd4_activated_scale	0.027783
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL391832.3	234980804	cd4_activated_scale	0.021940
chr1	235865762	235868539	genic|chr1:235865762-235868539	LINC01348	235074220	cd4_activated_scale	0.029650
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL732292.2	235104609	cd4_activated_scale	0.030304
chr1	235865762	235868539	genic|chr1:235865762-235868539	TOMM20	235128837	cd4_activated_scale	0.024844
chr1	235865762	235868539	genic|chr1:235865762-235868539	TBCE	235367360	cd4_activated_scale	0.033057
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL357556.4	235367366	cd4_activated_scale	0.033057
chr1	235865762	235868539	genic|chr1:235865762-235868539	B3GALNT2	235504452	cd4_activated_scale	0.024966
chr1	235865762	235868539	genic|chr1:235865762-235868539	GNG4	235650754	cd4_activated_scale	0.042809
chr1	235865762	235868539	genic|chr1:235865762-235868539	LYST-AS1	235839483	cd4_activated_scale	0.064657
chr1	235865762	235868539	genic|chr1:235865762-235868539	LYST	235883640	cd4_activated_scale	0.128599
chr1	235865762	235868539	genic|chr1:235865762-235868539	NID1	236065109	cd4_activated_scale	0.040139
chr1	235865762	235868539	genic|chr1:235865762-235868539	GPR137B	236142505	cd4_activated_scale	0.043507
chr1	235865762	235868539	genic|chr1:235865762-235868539	ERO1B	236281958	cd4_activated_scale	0.032512
chr1	235865762	235868539	genic|chr1:235865762-235868539	EDARADD	236348257	cd4_activated_scale	0.049266
chr1	235865762	235868539	genic|chr1:235865762-235868539	LGALS8	236518000	cd4_activated_scale	0.041946
chr1	235865762	235868539	genic|chr1:235865762-235868539	LGALS8-AS1	236524508	cd4_activated_scale	0.037031
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL359921.2	236536704	cd4_activated_scale	0.044775
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL359921.1	236550280	cd4_activated_scale	0.052138
chr1	235865762	235868539	genic|chr1:235865762-235868539	HEATR1	236604516	cd4_activated_scale	0.032640
chr1	235865762	235868539	genic|chr1:235865762-235868539	ACTN2	236664141	cd4_activated_scale	0.056325
chr1	235865762	235868539	genic|chr1:235865762-235868539	MTR	236795292	cd4_activated_scale	0.035160
chr1	235865762	235868539	genic|chr1:235865762-235868539	RYR2	237042184	cd4_activated_scale	0.055918
chr1	235865762	235868539	genic|chr1:235865762-235868539	CHRM3	239386565	cd4_activated_scale	0.033178
chr1	235865762	235868539	genic|chr1:235865762-235868539	CHRM3-AS2	239770130	cd4_activated_scale	0.035742
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL358176.1	240530452	cd4_activated_scale	0.034259
chr1	235865762	235868539	genic|chr1:235865762-235868539	AL358176.4	240590748	cd4_activated_scale	0.031247
chr1	235887714	235889260	intergenic|chr1:235887714-235889260	LYST-AS1	235839483	cd4_activated_scale	0.024725
chr1	235887714	235889260	intergenic|chr1:235887714-235889260	LYST	235883640	cd4_activated_scale	0.044646
chr1	235998376	236000367	genic|chr1:235998376-236000367	NID1	236065109	cd4_activated_scale	0.021301
chr1	235998376	236000367	genic|chr1:235998376-236000367	RYR2	237042184	cd4_activated_scale	0.021672
chr1	236066471	236067507	intergenic|chr1:236066471-236067507	NID1	236065109	cd4_activated_scale	0.039049
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	GNG4	235650754	cd4_activated_scale	0.022481
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	LYST-AS1	235839483	cd4_activated_scale	0.023522
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	LYST	235883640	cd4_activated_scale	0.026708
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	NID1	236065109	cd4_activated_scale	0.030756
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	GPR137B	236142505	cd4_activated_scale	0.032374
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	ERO1B	236281958	cd4_activated_scale	0.026098
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	EDARADD	236348257	cd4_activated_scale	0.038896
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	LGALS8	236518000	cd4_activated_scale	0.032807
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	LGALS8-AS1	236524508	cd4_activated_scale	0.023794
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	AL359921.2	236536704	cd4_activated_scale	0.035269
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	AL359921.1	236550280	cd4_activated_scale	0.040824
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	ACTN2	236664141	cd4_activated_scale	0.038638
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	RYR2	237042184	cd4_activated_scale	0.038758
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	CHRM3	239386565	cd4_activated_scale	0.021198
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	CHRM3-AS2	239770130	cd4_activated_scale	0.022700
chr1	236097021	236097899	intergenic|chr1:236097021-236097899	AL358176.1	240530452	cd4_activated_scale	0.021566
chr1	236533581	236535071	genic|chr1:236533581-236535071	AL359921.2	236536704	cd4_activated_scale	0.082739
chr1	239717274	239720314	genic|chr1:239717274-239720314	CHRM3	239386565	cd4_activated_scale	0.050394
chr1	239717274	239720314	genic|chr1:239717274-239720314	CHRM3-AS2	239770130	cd4_activated_scale	0.058756
chr1	239717274	239720314	genic|chr1:239717274-239720314	AL358176.1	240530452	cd4_activated_scale	0.059389
chr1	239717274	239720314	genic|chr1:239717274-239720314	AL358176.4	240590748	cd4_activated_scale	0.054777
chr1	239717274	239720314	genic|chr1:239717274-239720314	GREM2	240612155	cd4_activated_scale	0.033537
chr1	239717274	239720314	genic|chr1:239717274-239720314	AL359764.3	241484995	cd4_activated_scale	0.034903
chr1	239717274	239720314	genic|chr1:239717274-239720314	FH	241519761	cd4_activated_scale	0.020011
chr1	239717274	239720314	genic|chr1:239717274-239720314	KMO	241532134	cd4_activated_scale	0.031362
chr1	239717274	239720314	genic|chr1:239717274-239720314	WDR64	241652278	cd4_activated_scale	0.029664
chr1	240575502	240576991	genic|chr1:240575502-240576991	AL358176.4	240590748	cd4_activated_scale	0.029149
chr1	241550888	241552798	genic|chr1:241550888-241552798	KMO	241532134	cd4_activated_scale	0.034535
chr1	241550888	241552798	genic|chr1:241550888-241552798	WDR64	241652278	cd4_activated_scale	0.020881
chr1	243594913	243597052	genic|chr1:243594913-243597052	AL591721.1	243545532	cd4_activated_scale	0.021181
chr1	244460157	244462301	genic|chr1:244460157-244462301	CATSPERE	244454377	cd4_activated_scale	0.073610
chr1	246329760	246330744	genic|chr1:246329760-246330744	SMYD3-IT1	246322438	cd4_activated_scale	0.022537
chr1	246329760	246330744	genic|chr1:246329760-246330744	SMYD3	246507312	cd4_activated_scale	0.021949
chr1	246569178	246570338	genic|chr1:246569178-246570338	TFB2M	246566261	cd4_activated_scale	0.036547
chr1	246569178	246570338	genic|chr1:246569178-246570338	CNST	246566444	cd4_activated_scale	0.036547
chr1	246569178	246570338	genic|chr1:246569178-246570338	AL591623.1	246605873	cd4_activated_scale	0.023899
chr1	246569178	246570338	genic|chr1:246569178-246570338	AL591848.3	246682108	cd4_activated_scale	0.021553
chr1	246569178	246570338	genic|chr1:246569178-246570338	AL591848.2	246690047	cd4_activated_scale	0.022606
chr1	246590904	246592223	genic|chr1:246590904-246592223	TFB2M	246566261	cd4_activated_scale	0.037499
chr1	246590904	246592223	genic|chr1:246590904-246592223	CNST	246566444	cd4_activated_scale	0.037500
chr1	246601821	246602600	genic|chr1:246601821-246602600	AL591623.1	246605873	cd4_activated_scale	0.031836
chr1	246608461	246609856	genic|chr1:246608461-246609856	AL591623.1	246605873	cd4_activated_scale	0.038091
chr1	247209253	247211423	genic|chr1:247209253-247211423	SMYD3-IT1	246322438	cd4_activated_scale	0.020179
chr1	247209253	247211423	genic|chr1:247209253-247211423	AL591623.1	246605873	cd4_activated_scale	0.022196
chr1	247209253	247211423	genic|chr1:247209253-247211423	AL591848.3	246682108	cd4_activated_scale	0.021031
chr1	247209253	247211423	genic|chr1:247209253-247211423	AL591848.4	246772301	cd4_activated_scale	0.024680
chr1	247209253	247211423	genic|chr1:247209253-247211423	LINC01341	246775880	cd4_activated_scale	0.021682
chr1	247209253	247211423	genic|chr1:247209253-247211423	ZNF695	247008093	cd4_activated_scale	0.030953
chr1	247209253	247211423	genic|chr1:247209253-247211423	ZNF670	247078811	cd4_activated_scale	0.030391
chr1	247209253	247211423	genic|chr1:247209253-247211423	ZNF669	247104372	cd4_activated_scale	0.025353
chr1	247209253	247211423	genic|chr1:247209253-247211423	AL627095.2	247105405	cd4_activated_scale	0.027880
chr1	247209253	247211423	genic|chr1:247209253-247211423	AL390728.6	247188526	cd4_activated_scale	0.039832
chr1	247209253	247211423	genic|chr1:247209253-247211423	AL390728.5	247241823	cd4_activated_scale	0.023398
